episode,t,cart_pos,cart_vel,pole_angle,pole_ang_vel,action,reward,next_cart_pos,next_cart_vel,next_pole_angle,next_pole_ang_vel,terminated
5,197,1.2814095,0.22857486,-0.05998456,-0.06709712,0,1.0,1.285981,0.03436192,-0.061326504,0.20607345,0
5,198,1.285981,0.03436192,-0.061326504,0.20607345,0,1.0,1.2866683,-0.15983188,-0.057205036,0.47879788,0
5,199,1.2866683,-0.15983188,-0.057205036,0.47879788,1,1.0,1.2834716,0.036049042,-0.047629077,0.168648,0
5,200,1.2834716,0.036049042,-0.047629077,0.168648,1,1.0,1.2841926,0.23181924,-0.044256117,-0.13867193,0
5,201,1.2841926,0.23181924,-0.044256117,-0.13867193,1,1.0,1.288829,0.4275462,-0.047029555,-0.44498196,0
5,202,1.288829,0.4275462,-0.047029555,-0.44498196,0,1.0,1.29738,0.23312008,-0.055929195,-0.16748683,0
5,203,1.29738,0.23312008,-0.055929195,-0.16748683,0,1.0,1.3020424,0.03884146,-0.05927893,0.107040815,0
5,204,1.3020424,0.03884146,-0.05927893,0.107040815,1,1.0,1.3028191,0.23476058,-0.057138115,-0.20373948,0
5,205,1.3028191,0.23476058,-0.057138115,-0.20373948,0,1.0,1.3075143,0.040500343,-0.061212905,0.07038589,0
5,206,1.3075143,0.040500343,-0.061212905,0.07038589,0,1.0,1.3083243,-0.15369304,-0.05980519,0.34314504,0
5,207,1.3083243,-0.15369304,-0.05980519,0.34314504,1,1.0,1.3052505,0.042226486,-0.052942287,0.032218903,0
5,208,1.3052505,0.042226486,-0.052942287,0.032218903,1,1.0,1.306095,0.2380661,-0.05229791,-0.2766867,0
5,209,1.306095,0.2380661,-0.05229791,-0.2766867,0,1.0,1.3108563,0.04372777,-0.05783164,-0.00094632973,0
5,210,1.3108563,0.04372777,-0.05783164,-0.00094632973,1,1.0,1.3117309,0.23962937,-0.05785057,-0.31130052,0
5,211,1.3117309,0.23962937,-0.05785057,-0.31130052,0,1.0,1.3165236,0.045377284,-0.06407658,-0.037408393,0
5,212,1.3165236,0.045377284,-0.06407658,-0.037408393,0,1.0,1.3174311,-0.14877006,-0.064824745,0.23438936,0
5,213,1.3174311,-0.14877006,-0.064824745,0.23438936,0,1.0,1.3144556,-0.3429088,-0.06013696,0.5059407,0
5,214,1.3144556,-0.3429088,-0.06013696,0.5059407,1,1.0,1.3075975,-0.14699326,-0.050018147,0.194929,0
5,215,1.3075975,-0.14699326,-0.050018147,0.194929,1,1.0,1.3046576,0.04880716,-0.046119567,-0.113103524,0
5,216,1.3046576,0.04880716,-0.046119567,-0.113103524,1,1.0,1.3056338,0.24455857,-0.048381638,-0.41997278,0
5,217,1.3056338,0.24455857,-0.048381638,-0.41997278,1,1.0,1.310525,0.4403315,-0.05678109,-0.7275072,0
5,218,1.310525,0.4403315,-0.05678109,-0.7275072,0,1.0,1.3193315,0.24603859,-0.07133123,-0.4532222,0
5,219,1.3193315,0.24603859,-0.07133123,-0.4532222,0,1.0,1.3242524,0.051994,-0.080395676,-0.18384908,0
5,220,1.3242524,0.051994,-0.080395676,-0.18384908,0,1.0,1.3252922,-0.14189108,-0.08407266,0.082428284,0
5,221,1.3252922,-0.14189108,-0.08407266,0.082428284,0,1.0,1.3224543,-0.33571354,-0.0824241,0.34744683,0
5,222,1.3224543,-0.33571354,-0.0824241,0.34744683,0,1.0,1.3157401,-0.5295723,-0.07547516,0.6130425,0
5,223,1.3157401,-0.5295723,-0.07547516,0.6130425,0,1.0,1.3051486,-0.72356284,-0.06321431,0.88103133,0
5,224,1.3051486,-0.72356284,-0.06321431,0.88103133,1,1.0,1.2906774,-0.5276418,-0.045593683,0.5691641,0
5,225,1.2906774,-0.5276418,-0.045593683,0.5691641,1,1.0,1.2801245,-0.33191103,-0.0342104,0.26247314,0
5,226,1.2801245,-0.33191103,-0.0342104,0.26247314,1,1.0,1.2734864,-0.13631786,-0.028960938,-0.040800836,0
5,227,1.2734864,-0.13631786,-0.028960938,-0.040800836,1,1.0,1.2707599,0.059207156,-0.029776953,-0.3424787,0
5,228,1.2707599,0.059207156,-0.029776953,-0.3424787,1,1.0,1.2719442,0.25473982,-0.03662653,-0.6444008,0
5,229,1.2719442,0.25473982,-0.03662653,-0.6444008,1,1.0,1.2770389,0.45035255,-0.049514543,-0.9483889,0
5,230,1.2770389,0.45035255,-0.049514543,-0.9483889,0,1.0,1.286046,0.25593096,-0.068482324,-0.67166525,0
5,231,1.286046,0.25593096,-0.068482324,-0.67166525,0,1.0,1.2911646,0.061824467,-0.081915624,-0.40130606,0
5,232,1.2911646,0.061824467,-0.081915624,-0.40130606,0,1.0,1.2924011,-0.13204582,-0.08994175,-0.13553204,0
5,233,1.2924011,-0.13204582,-0.08994175,-0.13553204,0,1.0,1.2897602,-0.32577208,-0.09265239,0.12747552,0
5,234,1.2897602,-0.32577208,-0.09265239,0.12747552,0,1.0,1.2832447,-0.519453,-0.09010288,0.38954997,0
5,235,1.2832447,-0.519453,-0.09010288,0.38954997,0,1.0,1.2728556,-0.7131883,-0.082311876,0.65251964,0
5,236,1.2728556,-0.7131883,-0.082311876,0.65251964,0,1.0,1.2585919,-0.9070733,-0.069261484,0.9181902,0
5,237,1.2585919,-0.9070733,-0.069261484,0.9181902,1,1.0,1.2404504,-0.71108687,-0.050897684,0.6045687,0
5,238,1.2404504,-0.71108687,-0.050897684,0.6045687,1,1.0,1.2262287,-0.51529145,-0.038806308,0.29629847,0
5,239,1.2262287,-0.51529145,-0.038806308,0.29629847,1,1.0,1.2159228,-0.31963837,-0.03288034,-0.008366369,0
5,240,1.2159228,-0.31963837,-0.03288034,-0.008366369,1,1.0,1.2095301,-0.124060676,-0.03304767,-0.31123942,0
5,241,1.2095301,-0.124060676,-0.03304767,-0.31123942,1,1.0,1.2070489,0.071516134,-0.039272457,-0.6141587,0
5,242,1.2070489,0.071516134,-0.039272457,-0.6141587,1,1.0,1.2084792,0.2671642,-0.05155563,-0.9189477,0
5,243,1.2084792,0.2671642,-0.05155563,-0.9189477,0,1.0,1.2138225,0.072775654,-0.069934584,-0.6429029,0
5,244,1.2138225,0.072775654,-0.069934584,-0.6429029,0,1.0,1.215278,-0.121305436,-0.08279264,-0.3730369,0
5,245,1.215278,-0.121305436,-0.08279264,-0.3730369,0,1.0,1.2128519,-0.31515965,-0.09025338,-0.10756483,0
5,246,1.2128519,-0.31515965,-0.09025338,-0.10756483,0,1.0,1.2065487,-0.50888014,-0.09240468,0.15533471,0
5,247,1.2065487,-0.50888014,-0.09240468,0.15533471,0,1.0,1.1963711,-0.7025659,-0.08929798,0.41749555,0
5,248,1.1963711,-0.7025659,-0.08929798,0.41749555,0,1.0,1.1823198,-0.8963164,-0.08094807,0.6807446,0
5,249,1.1823198,-0.8963164,-0.08094807,0.6807446,0,1.0,1.1643934,-1.0902263,-0.06733318,0.9468843,0
5,250,1.1643934,-1.0902263,-0.06733318,0.9468843,1,1.0,1.142589,-0.89426535,-0.048395492,0.6338279,0
5,251,1.142589,-0.89426535,-0.048395492,0.6338279,1,1.0,1.1247036,-0.6985029,-0.035718936,0.32630536,0
5,252,1.1247036,-0.6985029,-0.035718936,0.32630536,1,1.0,1.1107336,-0.5028911,-0.029192828,0.022575654,0
5,253,1.1107336,-0.5028911,-0.029192828,0.022575654,1,1.0,1.1006757,-0.3073629,-0.028741315,-0.2791731,0
5,254,1.1006757,-0.3073629,-0.028741315,-0.2791731,1,1.0,1.0945284,-0.111843005,-0.034324776,-0.5807806,0
5,255,1.0945284,-0.111843005,-0.034324776,-0.5807806,1,1.0,1.0922916,0.08374268,-0.04594039,-0.8840759,0
5,256,1.0922916,0.08374268,-0.04594039,-0.8840759,0,1.0,1.0939665,-0.11072636,-0.06362191,-0.6061818,0
5,257,1.0939665,-0.11072636,-0.06362191,-0.6061818,0,1.0,1.0917519,-0.3049037,-0.075745545,-0.3341973,0
5,258,1.0917519,-0.3049037,-0.075745545,-0.3341973,0,1.0,1.0856539,-0.49887046,-0.08242949,-0.06632931,0
5,259,1.0856539,-0.49887046,-0.08242949,-0.06632931,0,1.0,1.0756764,-0.6927198,-0.083756074,0.19925056,0
5,260,1.0756764,-0.6927198,-0.083756074,0.19925056,0,1.0,1.061822,-0.8865502,-0.079771064,0.4643814,0
5,261,1.061822,-0.8865502,-0.079771064,0.4643814,0,1.0,1.0440911,-1.0804596,-0.07048344,0.7308928,0
5,262,1.0440911,-1.0804596,-0.07048344,0.7308928,1,1.0,1.0224819,-0.884438,-0.055865582,0.41688544,0
5,263,1.0224819,-0.884438,-0.055865582,0.41688544,1,1.0,1.0047932,-0.6885707,-0.047527872,0.10712686,0
5,264,1.0047932,-0.6885707,-0.047527872,0.10712686,1,1.0,0.9910217,-0.49280098,-0.045385335,-0.20016399,0
5,265,0.9910217,-0.49280098,-0.045385335,-0.20016399,0,1.0,0.9811657,-0.6872454,-0.049388617,0.077863626,0
5,266,0.9811657,-0.6872454,-0.049388617,0.077863626,1,1.0,0.96742076,-0.49145153,-0.04783134,-0.22998345,0
5,267,0.96742076,-0.49145153,-0.04783134,-0.22998345,0,1.0,0.9575918,-0.6858585,-0.052431013,0.04723644,0
5,268,0.9575918,-0.6858585,-0.052431013,0.04723644,1,1.0,0.9438746,-0.49002546,-0.051486284,-0.2615171,0
5,269,0.9438746,-0.49002546,-0.051486284,-0.2615171,0,1.0,0.93407404,-0.6843761,-0.056716625,0.014492254,0
5,270,0.93407404,-0.6843761,-0.056716625,0.014492254,0,1.0,0.92038655,-0.8786407,-0.056426782,0.2887549,0
5,271,0.92038655,-0.8786407,-0.056426782,0.2887549,1,1.0,0.90281373,-0.68276143,-0.05065168,-0.021177096,0
5,272,0.90281373,-0.68276143,-0.05065168,-0.021177096,0,1.0,0.8891585,-0.87712175,-0.051075224,0.25510427,0
5,273,0.8891585,-0.87712175,-0.051075224,0.25510427,1,1.0,0.87161607,-0.68130916,-0.045973137,-0.05324116,0
5,274,0.87161607,-0.68130916,-0.045973137,-0.05324116,1,1.0,0.8579899,-0.48555923,-0.047037963,-0.36006722,0
5,275,0.8579899,-0.48555923,-0.047037963,-0.36006722,0,1.0,0.8482787,-0.67998207,-0.054239307,-0.082579575,0
5,276,0.8482787,-0.67998207,-0.054239307,-0.082579575,0,1.0,0.83467907,-0.87428623,-0.0558909,0.19250955,0
5,277,0.83467907,-0.87428623,-0.0558909,0.19250955,1,1.0,0.8171933,-0.6784111,-0.052040707,-0.11726769,0
5,278,0.8171933,-0.6784111,-0.052040707,-0.11726769,0,1.0,0.8036251,-0.87275034,-0.05438606,0.15855338,0
5,279,0.8036251,-0.87275034,-0.05438606,0.15855338,1,1.0,0.7861701,-0.6768936,-0.051214993,-0.15077893,0
5,280,0.7861701,-0.6768936,-0.051214993,-0.15077893,0,1.0,0.77263224,-0.8712462,-0.05423057,0.1253171,0
5,281,0.77263224,-0.8712462,-0.05423057,0.1253171,1,1.0,0.7552073,-0.67539096,-0.05172423,-0.18396984,0
5,282,0.7552073,-0.67539096,-0.05172423,-0.18396984,0,1.0,0.7416995,-0.86973614,-0.055403627,0.09195789,0
5,283,0.7416995,-0.86973614,-0.055403627,0.09195789,0,1.0,0.7243048,-1.0640221,-0.05356447,0.3666592,0
5,284,0.7243048,-1.0640221,-0.05356447,0.3666592,1,1.0,0.7030243,-0.86818147,-0.046231285,0.057579227,0
5,285,0.7030243,-0.86818147,-0.046231285,0.057579227,1,1.0,0.6856607,-0.67242813,-0.0450797,-0.24932413,0
5,286,0.6856607,-0.67242813,-0.0450797,-0.24932413,0,1.0,0.6722121,-0.86687833,-0.050066184,0.028805844,0
5,287,0.6722121,-0.86687833,-0.050066184,0.028805844,1,1.0,0.65487456,-0.67107546,-0.049490068,-0.2792437,0
5,288,0.65487456,-0.67107546,-0.049490068,-0.2792437,0,1.0,0.6414531,-0.8654578,-0.05507494,-0.002571396,0
5,289,0.6414531,-0.8654578,-0.05507494,-0.002571396,0,1.0,0.6241439,-1.0597484,-0.05512637,0.2722388,0
5,290,0.6241439,-1.0597484,-0.05512637,0.2722388,1,1.0,0.60294896,-0.8638849,-0.049681593,-0.037309036,0
5,291,0.60294896,-0.8638849,-0.049681593,-0.037309036,0,1.0,0.58567125,-1.0582606,-0.050427772,0.23929425,0
5,292,0.58567125,-1.0582606,-0.050427772,0.23929425,1,1.0,0.56450605,-0.86245584,-0.045641888,-0.06885895,0
5,293,0.56450605,-0.86245584,-0.045641888,-0.06885895,0,1.0,0.5472569,-1.0568947,-0.04701907,0.20908158,0
5,294,0.5472569,-1.0568947,-0.04701907,0.20908158,1,1.0,0.526119,-0.86113304,-0.042837437,-0.09805485,0
5,295,0.526119,-0.86113304,-0.042837437,-0.09805485,0,1.0,0.50889635,-1.0556157,-0.044798534,0.18081115,0
5,296,0.50889635,-1.0556157,-0.044798534,0.18081115,1,1.0,0.48778406,-0.8598823,-0.04118231,-0.12566076,0
5,297,0.48778406,-0.8598823,-0.04118231,-0.12566076,0,1.0,0.4705864,-1.0543908,-0.043695524,0.15375045,0
5,298,0.4705864,-1.0543908,-0.043695524,0.15375045,1,1.0,0.4494986,-0.85867137,-0.040620517,-0.15239094,0
5,299,0.4494986,-0.85867137,-0.040620517,-0.15239094,0,1.0,0.43232515,-1.0531888,-0.043668333,0.12720545,0
5,300,0.43232515,-1.0531888,-0.043668333,0.12720545,1,1.0,0.41126138,-0.8574694,-0.041124225,-0.17892826,0
5,301,0.41126138,-0.8574694,-0.041124225,-0.17892826,0,1.0,0.394112,-1.0519794,-0.04470279,0.10050304,0
5,302,0.394112,-1.0519794,-0.04470279,0.10050304,1,1.0,0.37307242,-0.8562463,-0.042692732,-0.20594163,0
5,303,0.37307242,-0.8562463,-0.042692732,-0.20594163,0,1.0,0.35594746,-1.0507325,-0.046811562,0.072974086,0
5,304,0.35594746,-1.0507325,-0.046811562,0.072974086,1,1.0,0.33493283,-0.8549718,-0.045352083,-0.23410287,0
5,305,0.33493283,-0.8549718,-0.045352083,-0.23410287,0,1.0,0.3178334,-1.0494175,-0.05003414,0.04393669,0
5,306,0.3178334,-1.0494175,-0.05003414,0.04393669,1,1.0,0.29684505,-0.85361505,-0.049155407,-0.26410323,0
5,307,0.29684505,-0.85361505,-0.049155407,-0.26410323,0,1.0,0.27977273,-1.0480022,-0.05443747,0.0126793925,0
5,308,0.27977273,-1.0480022,-0.05443747,0.0126793925,0,1.0,0.2588127,-1.2423029,-0.05418388,0.287702,0
5,309,0.2588127,-1.2423029,-0.05418388,0.287702,1,1.0,0.23396663,-1.0464518,-0.048429843,-0.021565793,0
5,310,0.23396663,-1.0464518,-0.048429843,-0.021565793,0,1.0,0.2130376,-1.240847,-0.048861157,0.25545225,0
5,311,0.2130376,-1.240847,-0.048861157,0.25545225,1,1.0,0.18822066,-1.0450627,-0.04375211,-0.052233152,0
5,312,0.18822066,-1.0450627,-0.04375211,-0.052233152,1,1.0,0.1673194,-0.8493416,-0.044796776,-0.3583929,0
5,313,0.1673194,-0.8493416,-0.044796776,-0.3583929,0,1.0,0.15033257,-1.043799,-0.051964633,-0.08016519,0
5,314,0.15033257,-1.043799,-0.051964633,-0.08016519,0,1.0,0.1294566,-1.238139,-0.05356794,0.19568059,0
5,315,0.1294566,-1.238139,-0.05356794,0.19568059,1,1.0,0.104693815,-1.0422933,-0.049654327,-0.11340793,0
5,316,0.104693815,-1.0422933,-0.049654327,-0.11340793,0,1.0,0.08384795,-1.2366699,-0.051922485,0.16320522,0
5,317,0.08384795,-1.2366699,-0.051922485,0.16320522,1,1.0,0.059114553,-1.0408447,-0.048658382,-0.14539525,0
5,318,0.059114553,-1.0408447,-0.048658382,-0.14539525,0,1.0,0.03829766,-1.2352372,-0.051566284,0.13154857,0
5,319,0.03829766,-1.2352372,-0.051566284,0.13154857,1,1.0,0.013592916,-1.039416,-0.048935313,-0.17694661,0
5,320,0.013592916,-1.039416,-0.048935313,-0.17694661,0,1.0,-0.007195404,-1.2338047,-0.052474245,0.099906184,0
5,321,-0.007195404,-1.2338047,-0.052474245,0.099906184,1,1.0,-0.031871498,-1.0379715,-0.050476123,-0.20885962,0
5,322,-0.031871498,-1.0379715,-0.050476123,-0.20885962,0,1.0,-0.052630927,-1.2323368,-0.054653317,0.067483194,0
5,323,-0.052630927,-1.2323368,-0.054653317,0.067483194,1,1.0,-0.07727766,-1.0364755,-0.05330365,-0.24193001,0
5,324,-0.07727766,-1.0364755,-0.05330365,-0.24193001,0,1.0,-0.09800717,-1.2307972,-0.058142252,0.033474594,0
5,325,-0.09800717,-1.2307972,-0.058142252,0.033474594,0,1.0,-0.122623116,-1.4250392,-0.057472758,0.30726114,0
5,326,-0.122623116,-1.4250392,-0.057472758,0.30726114,1,1.0,-0.1511239,-1.2291474,-0.051327538,-0.0029790867,0
5,327,-0.1511239,-1.2291474,-0.051327538,-0.0029790867,1,1.0,-0.17570685,-1.0333283,-0.051387116,-0.3114045,0
5,328,-0.17570685,-1.0333283,-0.051387116,-0.3114045,0,1.0,-0.19637342,-1.227682,-0.05761521,-0.03536007,0
5,329,-0.19637342,-1.227682,-0.05761521,-0.03536007,0,1.0,-0.22092706,-1.4219325,-0.05832241,0.2386026,0
5,330,-0.22092706,-1.4219325,-0.05832241,0.2386026,1,1.0,-0.2493657,-1.2260278,-0.05355036,-0.07189165,0
5,331,-0.2493657,-1.2260278,-0.05355036,-0.07189165,0,1.0,-0.27388626,-1.4203428,-0.05498819,0.20342669,0
5,332,-0.27388626,-1.4203428,-0.05498819,0.20342669,1,1.0,-0.30229312,-1.2244793,-0.050919656,-0.10608282,0
5,333,-0.30229312,-1.2244793,-0.050919656,-0.10608282,0,1.0,-0.3267827,-1.418836,-0.053041313,0.1701104,0
5,334,-0.3267827,-1.418836,-0.053041313,0.1701104,1,1.0,-0.35515943,-1.2229966,-0.049639106,-0.13882247,0
5,335,-0.35515943,-1.2229966,-0.049639106,-0.13882247,0,1.0,-0.37961936,-1.4173738,-0.052415553,0.13779621,0
5,336,-0.37961936,-1.4173738,-0.052415553,0.13779621,1,1.0,-0.40796682,-1.2215418,-0.04965963,-0.17095147,0
5,337,-0.40796682,-1.2215418,-0.04965963,-0.17095147,0,1.0,-0.43239766,-1.4159191,-0.05307866,0.10566111,0
5,338,-0.43239766,-1.4159191,-0.05307866,0.10566111,1,1.0,-0.46071604,-1.2200782,-0.050965436,-0.20328423,0
5,339,-0.46071604,-1.2200782,-0.050965436,-0.20328423,0,1.0,-0.4851176,-1.4144356,-0.05503112,0.07289604,0
5,340,-0.4851176,-1.4144356,-0.05503112,0.07289604,1,1.0,-0.51340634,-1.2185698,-0.053573202,-0.2366291,0
5,341,-0.51340634,-1.2185698,-0.053573202,-0.2366291,0,1.0,-0.5377777,-1.412887,-0.05830578,0.038685624,0
5,342,-0.5377777,-1.412887,-0.05830578,0.038685624,0,1.0,-0.56603545,-1.6071265,-0.057532072,0.31241754,0
5,343,-0.56603545,-1.6071265,-0.057532072,0.31241754,1,1.0,-0.59817797,-1.411234,-0.05128372,0.0021600637,0
5,344,-0.59817797,-1.411234,-0.05128372,0.0021600637,0,1.0,-0.6264027,-1.6055845,-0.05124052,0.27823156,0
5,345,-0.6264027,-1.6055845,-0.05124052,0.27823156,1,1.0,-0.6585144,-1.4097704,-0.04567589,-0.030162156,0
5,346,-0.6585144,-1.4097704,-0.04567589,-0.030162156,0,1.0,-0.68670976,-1.6042086,-0.04627913,0.24776688,0
5,347,-0.68670976,-1.6042086,-0.04627913,0.24776688,1,1.0,-0.7187939,-1.4084573,-0.041323792,-0.05914687,0
5,348,-0.7187939,-1.4084573,-0.041323792,-0.05914687,0,1.0,-0.7469631,-1.6029631,-0.04250673,0.22021706,0
5,349,-0.7469631,-1.6029631,-0.04250673,0.22021706,1,1.0,-0.77902234,-1.4072602,-0.03810239,-0.085565425,0
5,350,-0.77902234,-1.4072602,-0.03810239,-0.085565425,0,1.0,-0.80716753,-1.6018158,-0.039813697,0.19485684,0
5,351,-0.80716753,-1.6018158,-0.039813697,0.19485684,1,1.0,-0.83920383,-1.4061476,-0.03591656,-0.11011497,0
5,352,-0.83920383,-1.4061476,-0.03591656,-0.11011497,0,1.0,-0.8673268,-1.600737,-0.038118858,0.17102364,0
5,353,-0.8673268,-1.600737,-0.038118858,0.17102364,1,1.0,-0.8993416,-1.4050908,-0.034698386,-0.13343675,0
5,354,-0.8993416,-1.4050908,-0.034698386,-0.13343675,0,1.0,-0.9274434,-1.599699,-0.03736712,0.14810055,0
5,355,-0.9274434,-1.599699,-0.03736712,0.14810055,0,1.0,-0.9594374,-1.7942665,-0.034405112,0.42876467,0
5,356,-0.9594374,-1.7942665,-0.034405112,0.42876467,1,1.0,-0.9953227,-1.5986745,-0.025829818,0.12543736,0
5,357,-0.9953227,-1.5986745,-0.025829818,0.12543736,0,1.0,-1.0272962,-1.7934171,-0.02332107,0.40986064,0
5,358,-1.0272962,-1.7934171,-0.02332107,0.40986064,1,1.0,-1.0631645,-1.5979724,-0.015123857,0.109917566,0
5,359,-1.0631645,-1.5979724,-0.015123857,0.109917566,0,1.0,-1.095124,-1.7928745,-0.012925507,0.39779088,0
5,360,-1.095124,-1.7928745,-0.012925507,0.39779088,1,1.0,-1.1309814,-1.5975715,-0.0049696886,0.10106099,0
5,361,-1.1309814,-1.5975715,-0.0049696886,0.10106099,1,1.0,-1.1629329,-1.4023787,-0.0029484688,-0.1931857,0
5,362,-1.1629329,-1.4023787,-0.0029484688,-0.1931857,0,1.0,-1.1909804,-1.5974584,-0.0068121827,0.098565646,0
5,363,-1.1909804,-1.5974584,-0.0068121827,0.098565646,1,1.0,-1.2229296,-1.4022394,-0.00484087,-0.19625871,0
5,364,-1.2229296,-1.4022394,-0.00484087,-0.19625871,0,1.0,-1.2509744,-1.5972918,-0.008766044,0.094893225,0
5,365,-1.2509744,-1.5972918,-0.008766044,0.094893225,0,1.0,-1.2829202,-1.792287,-0.0068681794,0.38479763,0
5,366,-1.2829202,-1.792287,-0.0068681794,0.38479763,1,1.0,-1.318766,-1.5970683,0.00082777307,0.08995713,0
5,367,-1.318766,-1.5970683,0.00082777307,0.08995713,1,1.0,-1.3507074,-1.4019582,0.0026269157,-0.20246452,0
5,368,-1.3507074,-1.4019582,0.0026269157,-0.20246452,0,1.0,-1.3787465,-1.5971175,-0.0014223745,0.09104592,0
5,369,-1.3787465,-1.5971175,-0.0014223745,0.09104592,0,1.0,-1.4106889,-1.7922192,0.00039854387,0.38327974,0
5,370,-1.4106889,-1.7922192,0.00039854387,0.38327974,1,1.0,-1.4465332,-1.5971029,0.008064139,0.09072251,0
5,371,-1.4465332,-1.5971029,0.008064139,0.09072251,1,1.0,-1.4784753,-1.4020975,0.009878589,-0.19940531,0
5,372,-1.4784753,-1.4020975,0.009878589,-0.19940531,0,1.0,-1.5065173,-1.5973593,0.0058904826,0.09637741,0
5,373,-1.5065173,-1.5973593,0.0058904826,0.09637741,1,1.0,-1.5384644,-1.4023222,0.007818031,-0.19444127,0
5,374,-1.5384644,-1.4023222,0.007818031,-0.19444127,0,1.0,-1.5665109,-1.5975552,0.0039292057,0.100697614,0
5,375,-1.5665109,-1.5975552,0.0039292057,0.100697614,0,1.0,-1.598462,-1.7927332,0.0059431577,0.39461762,0
5,376,-1.598462,-1.7927332,0.0059431577,0.39461762,1,1.0,-1.6343167,-1.5976961,0.01383551,0.10381437,0
5,377,-1.6343167,-1.5976961,0.01383551,0.10381437,1,1.0,-1.6662706,-1.402775,0.015911797,-0.18447159,0
5,378,-1.6662706,-1.402775,0.015911797,-0.18447159,0,1.0,-1.694326,-1.598121,0.0122223655,0.11318813,0
5,379,-1.694326,-1.598121,0.0122223655,0.11318813,1,1.0,-1.7262884,-1.4031763,0.014486128,-0.17561379,0
5,380,-1.7262884,-1.4031763,0.014486128,-0.17561379,0,1.0,-1.754352,-1.5985025,0.010973852,0.12160359,0
5,381,-1.754352,-1.5985025,0.010973852,0.12160359,1,1.0,-1.7863221,-1.4035395,0.013405925,-0.16759709,0
5,382,-1.7863221,-1.4035395,0.013405925,-0.16759709,0,1.0,-1.8143928,-1.5988508,0.010053983,0.1292847,0
5,383,-1.8143928,-1.5988508,0.010053983,0.1292847,1,1.0,-1.8463699,-1.4038743,0.012639676,-0.16020945,0
5,384,-1.8463699,-1.4038743,0.012639676,-0.16020945,0,1.0,-1.8744473,-1.5991749,0.009435488,0.13643403,0
5,385,-1.8744473,-1.5991749,0.009435488,0.13643403,1,1.0,-1.9064308,-1.4041893,0.012164168,-0.15325727,0
5,386,-1.9064308,-1.4041893,0.012164168,-0.15325727,0,1.0,-1.9345146,-1.5994834,0.0090990225,0.14323822,0
5,387,-1.9345146,-1.5994834,0.0090990225,0.14323822,1,1.0,-1.9665043,-1.4044929,0.0119637875,-0.1465603,0
5,388,-1.9665043,-1.4044929,0.0119637875,-0.1465603,0,1.0,-1.9945942,-1.5997841,0.009032581,0.14987284,0
5,389,-1.9945942,-1.5997841,0.009032581,0.14987284,0,1.0,-2.0265899,-1.7950343,0.012030038,0.44539163,0
5,390,-2.0265899,-1.7950343,0.012030038,0.44539163,1,1.0,-2.0624905,-1.6000845,0.020937871,0.15652497,0
5,391,-2.0624905,-1.6000845,0.020937871,0.15652497,1,1.0,-2.0944922,-1.4052685,0.02406837,-0.12947972,0
5,392,-2.0944922,-1.4052685,0.02406837,-0.12947972,0,1.0,-2.1225977,-1.6007268,0.021478776,0.17069826,0
5,393,-2.1225977,-1.6007268,0.021478776,0.17069826,1,1.0,-2.154612,-1.4059188,0.02489274,-0.11513213,0
5,394,-2.154612,-1.4059188,0.02489274,-0.11513213,0,1.0,-2.1827304,-1.6013885,0.022590097,0.18529917,0
5,395,-2.1827304,-1.6013885,0.022590097,0.18529917,1,1.0,-2.2147584,-1.4065968,0.026296081,-0.10017271,0
5,396,-2.2147584,-1.4065968,0.026296081,-0.10017271,1,1.0,-2.2428901,-1.2118614,0.024292627,-0.38444468,0
5,397,-2.2428901,-1.2118614,0.024292627,-0.38444468,0,1.0,-2.2671275,-1.4073197,0.016603734,-0.08420245,0
5,398,-2.2671275,-1.4073197,0.016603734,-0.08420245,0,1.0,-2.2952738,-1.6026757,0.014919684,0.21367238,0
5,399,-2.2952738,-1.6026757,0.014919684,0.21367238,1,1.0,-2.3273273,-1.4077702,0.019193131,-0.074267104,0
5,400,-2.3273273,-1.4077702,0.019193131,-0.074267104,0,1.0,-2.3554828,-1.6031619,0.01770779,0.224409,0
5,401,-2.3554828,-1.6031619,0.01770779,0.224409,1,1.0,-2.387546,-1.4082975,0.02219597,-0.062636025,0
5,402,-2.387546,-1.4082975,0.02219597,-0.062636025,0,1.0,-2.4157119,-1.6037306,0.02094325,0.23696642,1
6,0,-0.016307857,0.0100856945,-0.02021687,-0.026242755,0,1.0,-0.016106144,-0.18474059,-0.020741725,0.25999358,0
6,1,-0.016106144,-0.18474059,-0.020741725,0.25999358,0,1.0,-0.019800954,-0.37956038,-0.015541853,0.5460628,0
6,2,-0.019800954,-0.37956038,-0.015541853,0.5460628,1,1.0,-0.027392162,-0.18422355,-0.004620597,0.24852382,0
6,3,-0.027392162,-0.18422355,-0.004620597,0.24852382,0,1.0,-0.031076632,-0.37927923,0.0003498791,0.53974575,0
6,4,-0.031076632,-0.37927923,0.0003498791,0.53974575,1,1.0,-0.038662218,-0.18416218,0.011144794,0.24717307,0
6,5,-0.038662218,-0.18416218,0.011144794,0.24717307,1,1.0,-0.04234546,0.010798841,0.016088255,-0.041973803,0
6,6,-0.04234546,0.010798841,0.016088255,-0.041973803,0,1.0,-0.042129483,-0.18455008,0.015248779,0.2557414,0
6,7,-0.042129483,-0.18455008,0.015248779,0.2557414,1,1.0,-0.045820486,0.01035088,0.020363607,-0.03209308,0
